"cost0","cost1","c1_fraction","replicate","metadata","total_length","euclidean","sinuosity","total_cost","cells_open","cells_closed"
1,4,0.4,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",93.9827560572969,78.5493475466219,1.19648041635883,4927.70188644445,14,100
1,4.5,0.4,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",NA,NA,NA,NA,NA,NA
1,5,0.4,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",126.02438661764,112.294256309038,1.12226921269077,6484.21485794927,4,100
1,5.5,0.4,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",73.0832611206852,61.6198020120156,1.18603531225943,3350.09081697316,13,78
1,6,0.4,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",92.1543289325507,76.8960337078578,1.19842759748392,5094.57735091066,22,86
1,1,0.5,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",91.1248916810278,86.6083136886985,1.05214947387803,5029.79710809289,58,64
1,1.5,0.5,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",100.02438661764,95.603347221737,1.04624356284983,3861.37053662062,14,63
1,2,0.5,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",99.4974746830583,91.9238815542512,1.08238983168196,6818.64985174837,33,88
1,2.5,0.5,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",104.740115370178,91.7877987534291,1.14111152890312,4707.3562169856,9,82
1,3,0.5,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",124.923881554251,115.433963806152,1.08221079338517,11698.3305807497,33,131
1,3.5,0.5,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",NA,NA,NA,NA,NA,NA
1,4,0.5,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",115.568542494924,98.4123975929862,1.17432910203948,6620.90286683587,11,89
1,4.5,0.5,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",105.468037431535,88.5268320906153,1.19136802866253,5590.377775836,15,76
1,5,0.5,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",124.438600180013,102.727795654341,1.21134303902251,6070.51916252751,10,94
1,5.5,0.5,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",131.610173055266,115.36463929645,1.14081900535458,7987.57057244704,10,100
1,6,0.5,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",138.083261120685,94.3716058992322,1.46318651468247,10535.7951911217,15,135
1,1,0.6,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",116.823376490863,112.929181348312,1.03448351520888,8719.52697351851,100,60
1,1.5,0.6,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",109.053823869162,100.239712689133,1.08793033163776,7610.41182671865,37,100
1,2,0.6,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",74.0121933088198,65.2150289427215,1.13489473988925,3756.08135881237,27,65
1,2.5,0.6,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",NA,NA,NA,NA,NA,NA
1,3,0.6,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",102.669047558312,84.8999411071645,1.2092946852427,5495.35649021021,28,63
1,3.5,0.6,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",126.296464556282,105.645634079218,1.1954726350696,11801.8428882789,35,118
1,4,0.6,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",108.497474683058,81.2711510931154,1.33500600426772,5239.48383542068,9,90
1,4.5,0.6,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",80.0121933088198,67.6239602507869,1.18319295427376,5549.66895014654,34,60
1,5,0.6,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",93.0832611206852,75.4519714785505,1.23367566541514,7465.2442952008,33,77
1,5.5,0.6,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",127.740115370178,95.2575456328789,1.34099734064623,9079.9840833272,19,103
1,6,0.6,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",NA,NA,NA,NA,NA,NA
1,1,0.7,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",93.3380951166243,93.3380951166243,1,5973.91817462931,119,14
1,1.5,0.7,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",115.852813742386,105.683489722851,1.09622433973559,8951.37568367558,54,96
1,2,0.7,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",95.39696961967,83.5463942968217,1.14184424621302,5052.34078538684,37,43
1,2.5,0.7,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",135.267027304759,118.190524154858,1.14448284472896,13454.8924739201,54,116
1,3,0.7,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",105.083261120685,89,1.18071079910882,6581.86467890568,27,68
1,3.5,0.7,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",136.296464556282,101.138518873869,1.34762171795553,11399.6118062108,35,93
1,4,0.7,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",95.9827560572969,80.6101730552664,1.19070276640507,5868.8200241234,27,55
1,4.5,0.7,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",99.1543289325507,84.9588135510378,1.16708702473799,5272.28201141502,16,69
1,5,0.7,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",97.4974746830583,75.4320886625844,1.29251988658533,5923.84314149902,21,69
1,5.5,0.7,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",126.053823869162,86.6083136886985,1.45544715628854,10826.7254517972,37,84
1,6,0.7,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",99.2253967444162,80.156097709407,1.2379020383969,7957.97574232905,33,56
1,1,0.8,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",109.267027304759,103.812330674155,1.05254382206027,4438.73404950773,61,24
1,1.5,0.8,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",80.6396103067893,75.9275970909129,1.06205929591364,3062.39526370058,23,40
1,2,0.8,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",103.367532368147,95.4620343382645,1.0828130060781,5327.81156264752,34,48
1,2.5,0.8,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",100.568542494924,84.8645980371085,1.18504706109547,8274.94832278019,47,76
1,3,0.8,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",116.953318805774,104.995237987254,1.1138916492572,13644.3753493717,78,71
1,3.5,0.8,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",100.882250993909,85.9592926913664,1.17360494526313,8876.1537193661,56,69
1,4,0.8,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",116.124891681028,98.2344135219425,1.18212027249584,13871.2695275505,65,78
1,4.5,0.8,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",103.882250993909,89.2748564826626,1.16362271625811,8729.20066382719,35,53
1,5,0.8,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",NA,NA,NA,NA,NA,NA
1,5.5,0.8,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",134.124891681028,101.044544632553,1.32738380056807,11547.9773672287,42,82
1,6,0.8,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",140.438600180013,110.801624536827,1.26747780790285,20135.3390108105,52,75
1,1,0.9,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",112.651803615609,110.453610171873,1.01990150833744,8403.38779648761,142,15
1,1.5,0.9,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",105.16652224137,102.532921542303,1.02568541556656,10002.6413096298,111,35
1,2,0.9,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",119.539105243401,107.898100075951,1.10788887996411,13326.2487886615,91,60
1,2.5,0.9,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",120.367532368147,103.469802357983,1.16331074018777,10191.8884491346,63,40
1,3,0.9,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",98.5685424949238,89.5544527089524,1.1006548475626,12130.6769389002,91,32
1,3.5,0.9,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",95.9827560572969,85.2760224213114,1.12555385830601,11976.365400202,77,44
1,4,0.9,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",NA,NA,NA,NA,NA,NA
1,4.5,0.9,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",140.225396744416,108.231233939192,1.29560933235964,28899.7113748414,98,62
1,5,0.9,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",94.39696961967,85,1.11055258376082,16297.4479870948,91,29
1,5.5,0.9,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",158.438600180013,118.139747756629,1.34111171886366,34630.8856246279,109,72
1,6,0.9,25,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",120.367532368147,107.004672795163,1.12488108438557,30301.9682437355,101,51
1,1,0.1,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",84.7817459305202,82.8794304999739,1.02295280528679,2403.15086272544,7,56
1,1.5,0.1,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",NA,NA,NA,NA,NA,NA
1,2,0.1,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",87.6101730552664,85.5862138431184,1.02364819193729,5113.90771442404,3,119
1,2.5,0.1,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",87.7817459305202,85.146931829632,1.03094432229408,5169.14027508293,6,115
1,3,0.1,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",109.78174593052,102.342562016006,1.07268905299978,5020.52084607214,0,88
1,3.5,0.1,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",116.651803615609,113.27841806805,1.02977959619397,8881.56239119994,7,154
1,4,0.1,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",117.40916292849,113.070774296456,1.03836878856653,4809.74119218267,0,89
1,4.5,0.1,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",99.7523086789974,98.2903861015918,1.01487350528763,6704.75235346731,4,136
1,5,0.1,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",117.894444302728,115.433963806152,1.02131504814916,4642.3269786203,0,87
1,5.5,0.1,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",106.02438661764,100.439036235918,1.05560935858248,7257.76509504049,7,134
1,6,0.1,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",96.4386001800126,93.0859817588019,1.03601636205436,5924.99934370894,0,132
1,1,0.2,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",107.953318805774,101.019800039398,1.06863524540409,4580.19494426433,21,66
1,1.5,0.2,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",103.811183182043,96.150923032491,1.07966912753363,6445.89128627169,6,124
1,2,0.2,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",114.923881554251,108.577161502776,1.05845354551208,8578.96985689849,14,140
1,2.5,0.2,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",119.823376490863,114.978258814438,1.0421394246737,9713.43595697825,13,150
1,3,0.2,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",132.308657865101,125.865007051205,1.05119493467533,6387.5750288788,0,101
1,3.5,0.2,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",97.7817459305202,92.0217365626187,1.0625940085795,6126.80475554778,7,124
1,4,0.2,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",131.480230740355,123.069086288962,1.06834490045408,6576.13433665773,1,101
1,4.5,0.2,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",118.509667991878,110.34491379307,1.07399302711967,8794.53417701577,11,146
1,5,0.2,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",111.095454429505,105.422957651548,1.05380703505499,8187.38452851621,9,140
1,5.5,0.2,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",119.16652224137,113.229854720387,1.05243023172328,9381.49234856133,10,150
1,6,0.2,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",NA,NA,NA,NA,NA,NA
1,1,0.3,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",112.237590053236,109.786155775671,1.02232917493325,4786.47329832613,27,56
1,1.5,0.3,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",105.02438661764,99.2018144995342,1.05869420985372,4109.08713808333,5,77
1,2,0.3,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",79.0538238691624,74.953318805774,1.05470745163418,2495.22657267476,2,59
1,2.5,0.3,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",126.681240867132,114.477071940192,1.10660797590382,5909.22717565856,4,98
1,3,0.3,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",129.16652224137,116.931603940081,1.10463311789992,6688.10933729545,4,100
1,3.5,0.3,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",103.438600180013,98.0815986819138,1.05461780364604,3792.16928401565,5,75
1,4,0.3,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",109.953318805774,100.702532242243,1.09186250194065,8159.08566494531,19,122
1,4.5,0.3,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",115.610173055266,106.230880632705,1.08829158119277,5273.19949752046,3,91
1,5,0.3,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",89.39696961967,80.6101730552664,1.10900356904555,4884.74977911057,13,102
1,5.5,0.3,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",124.580735803744,115.36463929645,1.07988666686342,9772.27134060974,13,152
1,6,0.3,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",120.02438661764,109.48059188733,1.09630743265584,8964.18580845778,8,147
1,1,0.4,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",103.16652224137,101.237344888139,1.01905598527266,4013.94011026839,26,50
1,1.5,0.4,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",116.752308678997,108.07404868885,1.08029920314295,8697.54715502797,28,127
1,2,0.4,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",112.124891681028,103.585713300628,1.08243586985414,5129.15249671114,9,83
1,2.5,0.4,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",83.8111831820431,77.0778826901725,1.08735710241207,4759.62855130817,19,91
1,3,0.4,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",102.325901807805,86.0232526704263,1.18951444674892,4934.7852429296,12,96
1,3.5,0.4,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",136.994949366117,124.458828533777,1.10072504281155,7381.8159062574,4,106
1,4,0.4,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",111.982756057297,94.7945146092325,1.18132105553701,5028.16918858242,11,86
1,4.5,0.4,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",92.5685424949238,80.2122185206219,1.15404540856983,5319.92499215692,13,102
1,5,0.4,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",96.1959594928933,91.2195154558497,1.05455459845599,3595.6180336052,3,71
1,5.5,0.4,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",117.740115370178,99.569071503153,1.18249686968758,8347.99303621909,13,127
1,6,0.4,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",111.296464556282,99.1564420499243,1.12243301852486,5561.70179869603,8,84
1,1,0.5,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",NA,NA,NA,NA,NA,NA
1,1.5,0.5,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",103.852813742386,98.7167665596883,1.05202811398398,7200.09219232472,31,109
1,2,0.5,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",132.923881554251,121.016527796826,1.09839444226508,12430.6440251776,33,139
1,2.5,0.5,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",104.367532368147,97.0051545022222,1.07589676964801,6894.04055161316,10,127
1,3,0.5,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",NA,NA,NA,NA,NA,NA
1,3.5,0.5,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",136.923881554251,113.951744172698,1.20159531166753,8428.62272789276,12,106
1,4,0.5,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",87.4680374315355,79.6303962064738,1.09842524461061,5712.45924575733,21,93
1,4.5,0.5,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",127.610173055266,114.109596441316,1.11831236841586,11691.9270469293,31,131
1,5,0.5,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",108.296464556282,84.4334057112468,1.2826258001086,5240.44588302876,16,88
1,5.5,0.5,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",102.568542494924,77.8973683766018,1.31671383298916,6585.60691629609,18,102
1,6,0.5,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",125.710678118655,108.706025591961,1.15642787448161,6266.94349151734,8,99
1,1,0.6,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",121.379725676967,120.241423810599,1.00946680295604,5408.22474045335,44,44
1,1.5,0.6,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",NA,NA,NA,NA,NA,NA
1,2,0.6,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",103.367532368147,95.524865872714,1.08210078521213,4946.51009701628,23,59
1,2.5,0.6,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",111.053823869162,96.260064408871,1.15368532683974,5597.14319301875,19,75
1,3,0.6,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",123.610173055266,108.189648303338,1.14253234938608,10423.8296090676,30,126
1,3.5,0.6,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",82.8406204335659,73.1641988953614,1.13225623575874,4601.41577320968,16,58
1,4,0.6,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",101.740115370178,75.591004755857,1.34592886678483,6142.88328575426,27,87
1,4.5,0.6,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",116.468037431535,101.21264743104,1.15072612353994,6763.96084397186,21,80
1,5,0.6,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",131.39696961967,100.955435712992,1.30153437198985,7809.64405420854,8,115
1,5.5,0.6,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",89.1543289325507,77.8331548891602,1.14545438970722,7210.10562888621,31,81
1,6,0.6,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",133.296464556282,105.801701309573,1.25987071007734,8096.13960484059,18,103
1,1,0.7,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",97.5096679918781,95.5876561068426,1.02010732309292,3205.00995259098,57,15
1,1.5,0.7,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",72.0121933088198,63.0317380372777,1.14247513318181,2628.28139060052,22,39
1,2,0.7,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",129.16652224137,115.36463929645,1.11963703114829,12781.01778411,63,104
1,2.5,0.7,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",101.154328932551,86.2670273047588,1.17257232679641,6267.71148792745,32,91
1,3,0.7,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",89.8406204335659,71.8470597867442,1.25044254699121,4613.9416639032,29,53
1,3.5,0.7,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",90.254833995939,71.8401002226472,1.25632945550216,6959.42814740441,43,63
1,4,0.7,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",131.882250993909,105.603030259553,1.24884911606955,10351.1375106131,30,88
1,4.5,0.7,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",136.124891681028,110.535062310563,1.23150870715183,13788.84964893,38,83
1,5,0.7,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",126.882250993909,100.603180864225,1.26121510178838,10459.474115319,36,79
1,5.5,0.7,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",152.580735803744,115.312618563625,1.32319201232566,17079.4593983749,58,124
1,6,0.7,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",91.0121933088198,74.6726188103779,1.21881614383894,4482.39364844521,19,67
1,1,0.8,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",113.02438661764,106.230880632705,1.06395038753772,7854.17040896991,108,40
1,1.5,0.8,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",113.195959492893,105.688220724923,1.07103666535849,5383.10796823118,44,47
1,2,0.8,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",137.16652224137,120.917327128911,1.13438268524689,9477.01612959629,45,67
1,2.5,0.8,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",113.39696961967,85.146931829632,1.3317798678473,7503.21388945128,37,69
1,3,0.8,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",NA,NA,NA,NA,NA,NA
1,3.5,0.8,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",130.710678118655,110.634533487515,1.18146363525278,9007.03218451033,32,81
1,4,0.8,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",88.5685424949238,78.6002544525143,1.12682259252013,5473.95814897538,32,42
1,4.5,0.8,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",115.053823869162,97.8365984690801,1.17597939492473,11586.0384883411,41,58
1,5,0.8,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",NA,NA,NA,NA,NA,NA
1,5.5,0.8,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",132.02438661764,100.568384694197,1.31278221300951,13887.7662757642,44,73
1,6,0.8,26,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",91.9116882454314,76.6093989011792,1.1997442815599,9155.78118339533,49,62
